ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002510
2401	Chiral Structures	2401	1,551,240.00	688.42	710.26	235.00	153.18	687.13	710.26	4,534.00	999.99	999.99	999.99	0.00	999.99	999.99							
2463	Nanites	2463	70,000.00	4,418.63	4,500.05	4,215.09	142.48	4,357.57	4,500.05	41,432.00	6,370.42	7,398.98	5,500.10	705.55	6,000.00	5,500.10							
2834	Utu	2834	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
2836	Adrestia	2836	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
2863	Primae	2863	23.00	2,077,306.09	2,222,222.01	1,111,199.99	523,740.80	2,222,222.01	2,222,222.01	11.00	11,505,463.89	27,499,999.88	9,699,999.82	6,516,027.58	9,800,052.42	9,699,999.82							
2867	Broadcast Node	2867	774.00	1,789,093.37	2,180,026.54	1,152,269.37	337,567.49	1,802,507.60	2,180,026.54	1,432.00	3,264,105.36	4,599,999.02	2,799,999.98	543,761.01	2,884,999.50	2,799,999.98							
2868	Integrity Response Drones	2868	1,708.00	2,005,295.10	2,130,301.74	1,122,001.09	414,603.23	2,100,253.05	2,130,301.74	294.00	6,660,886.75	7,100,253.03	5,999,999.94	515,430.69	6,999,999.74	5,999,999.94							
2869	Nano-Factory	2869	1,875.00	549,241.67	1,000,000.00	190,001.02	289,652.37	190,001.02	961,540.98	477.00	2,365,082.32	2,400,002.99	2,330,000.00	23,400.98	2,375,001.00	2,336,666.65							
2870	Organic Mortar Applicators	2870	1,150.00	940,023.89	960,001.94	866,000.00	37,371.95	960,001.32	960,001.94	849.00	1,636,737.83	1,770,000.98	1,190,000.00	232,527.85	1,770,000.97	1,284,855.06							
2871	Recursive Computing Module	2871	210.00	1,155,717.19	1,160,000.01	1,151,006.10	4,239.77	1,160,000.00	1,160,000.00	387.00	1,928,422.61	3,000,000.00	1,899,998.75	409,946.24	1,899,998.82	1,899,998.75							
2872	Self-Harmonizing Power Core	2872	280.00	1,616,162.53	1,690,000.00	1,500,255.03	66,656.57	1,665,000.02	1,690,000.00	323.00	3,590,189.07	3,646,896.08	3,547,888.98	46,672.08	3,597,391.99	3,547,888.98							
2875	Sterile Conduits	2875	100.00	1,200,005.33	1,200,005.36	1,200,005.30	0.03	1,200,005.33	1,200,005.36	1,324.00	1,719,800.64	2,099,999.00	1,400,000.00	246,951.59	1,650,000.00	1,450,283.26							
2876	Wetware Mainframe	2876	860.00	1,527,992.84	1,750,703.34	529,301.02	449,354.18	1,742,204.03	1,750,703.34	197.00	3,198,984.72	3,599,999.91	2,809,999.99	394,999.96	3,204,999.95	2,809,999.99							
2998	Noctis	2998	51.00	62,516,356.53	70,813,100.22	47,413,000.73	8,997,259.85	70,760,000.49	70,813,100.22	22.00	85,432,283.05	87,374,899.90	84,999,909.69	912,486.45	84,999,999.94	84,999,909.69							
3516	Malice	3516	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3518	Vangel	3518	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3532	Echelon	3532	132.00	5,946,970.31	7,200,000.00	1,699,995.26	2,700,951.02	7,100,050.00	7,200,000.00	24.00	33,333,331.11	39,999,996.91	19,999,998.98	8,482,875.15	39,999,996.91	19,999,998.98							
3643	Soil	3643	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3645	Water	3645	1,300,000.00	260.39	261.00	255.03	2.61	261.00	261.00	507,756.00	410.33	430.00	396.98	14.63	397.00	396.98							
3647	Holoreels	3647	100,000.00	10.08	10.08	10.08	0.00	10.08	10.08	20.00	199.00	199.00	199.00	0.00	199.00	199.00							
3673	Wheat	3673	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	1,000.00	1,000.00	999.99	0.00	1,000.00	999.99							
3683	Oxygen	3683	8,106,500.00	339.16	391.75	60.03	121.20	391.04	391.75	2,541,323.00	463.53	561.50	404.37	44.82	425.94	404.38							
3685	Hydrogen Batteries	3685	14,999.00	425.41	431.01	419.02	5.99	425.02	431.01	91,073.00	1,250.00	1,250.00	1,250.00	0.00	1,250.00	1,250.00							
3687	Electronic Parts	3687	118,710.00	270.30	795.12	16.20	341.17	133.10	795.11	141,826.00	829.01	900.00	829.00	33.19	829.00	829.00							
3689	Mechanical Parts	3689	357,824.00	8,534.50	9,292.64	10.35	2,873.76	9,291.09	9,292.63	527,467.00	11,398.93	16,500.00	9,650.00	1,237.42	11,397.49	9,950.74							
3691	Synthetic Oil	3691	65,750.00	6,703.92	6,710.05	6,670.03	17.32	6,690.01	6,710.04	105,753.00	14,379.71	15,999.93	10,000.00	1,463.76	15,999.93	10,994.32							
3693	Fertilizer	3693	81,000.00	6,408.19	6,410.83	6,400.45	4.79	6,410.44	6,410.82	4,985.00	13,418.29	13,949.48	13,400.11	258.97	13,400.11	13,400.11							
3695	Polytextiles	3695	63,000.00	5,874.39	7,100.00	8.65	2,974.16	7,100.00	7,100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3697	Silicate Glass	3697	102,428.00	10,245.01	10,400.01	9,510.84	309.45	10,300.04	10,400.00	7,715.00	24,285.09	24,321.09	24,000.00	151.36	24,321.09	24,000.00							
3699	Quafe	3699	2,021,124.00	1.83	56.05	1.25	23.72	1.26	2.68	268,958.00	57.93	57.93	57.93	0.00	57.93	57.93							
3703	Nerve Sticks	3703	1,656.00	50.09	50.09	50.09	0.00	50.09	50.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3705	Crash	3705	1,566.00	20.09	20.09	20.09	0.00	20.09	20.09	10.00	125,000.00	125,000.00	125,000.00	0.00	125,000.00	125,000.00							
3707	Blue Pill	3707	434.00	1,260.25	1,260.25	1,260.25	0.00	1,260.25	1,260.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3709	Drop	3709	1,477.00	49.57	49.57	49.57	0.00	49.57	49.57	60.00	21,791.31	125,000.00	1,149.57	61,925.22	63,074.79	1,149.57							
3711	X-Instinct	3711	1,432.00	80.00	80.00	80.00	0.00	80.00	80.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3713	Vitoc	3713	23,780.00	6,720.64	8,396.43	6,404.00	975.70	6,404.12	8,396.43	180.00	11,667.58	12,404.12	10,500.00	844.74	12,402.06	10,500.00							
3715	Frozen Food	3715	110,000.00	29.01	29.01	29.00	0.01	29.01	29.01	30.00	90.15	90.15	90.14	0.01	90.15	90.14							
3717	Dairy Products	3717	100,000.00	3.00	3.00	3.00	0.00	3.00	3.00	20.00	112.50	113.00	112.00	0.50	112.50	112.00							
3725	Livestock	3725	61,555.00	8,001.55	8,001.57	8,001.55	0.01	8,001.55	8,001.56	21,410.00	19,723.38	19,887.96	17,450.00	1,210.43	19,886.98	17,479.19							
3727	Plutonium	3727	2,360.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3729	Toxic Waste	3729	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,800.00	14,385.53	100,000,000.00	10,000.00	49,995,000.00	50,005,000.00	10,000.00							
3756	Gnosis	3756	67.00	36,846,729.69	48,000,236.01	26,501,004.99	8,781,596.96	35,000,003.39	48,000,236.01	90.00	75,791,467.17	82,999,999.99	58,488,898.89	7,760,905.47	77,999,979.00	58,488,898.89							
3766	Vigil	3766	96.00	249,353.55	380,010.45	72,002.28	132,135.56	221,551.66	380,010.45	536.00	787,721.25	985,999.00	689,987.98	104,688.82	724,999.44	689,987.98							
3771	Ectoplasm	3771	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3773	Hydrochloric Acid	3773	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3775	Viral Agent	3775	69,894.00	5,251.01	5,251.03	5,251.00	0.01	5,251.00	5,251.03	31,203.00	14,523.68	17,999.99	11,994.99	2,001.40	14,499.92	11,998.51							
3777	Long-limb Roes	3777	100,000.00	13.00	13.00	13.00	0.00	13.00	13.00	40.00	2,449.50	2,500.00	2,398.99	47.61	2,399.00	2,398.99							
3779	Biomass	3779	825,555.00	677.25	752.00	446.02	122.02	751.11	752.00	96,840.00	2,437.60	2,440.00	2,400.00	18.85	2,439.98	2,400.00							
3812	Data Sheets	3812	105,000.00	10.55	80.20	7.07	36.57	7.07	10.55	36.00	165.00	200.00	140.00	30.00	170.00	140.00							
3814	Reports	3814	1,100,000.00	3.00	20.00	1.30	9.35	1.30	20.00	20,020.00	299.07	299.99	250.00	25.00	299.99	299.07							
3818	Exile	3818	1,566.00	49.94	49.94	49.94	0.00	49.94	49.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3820	Sooth Sayer	3820	1,566.00	49.10	49.10	49.10	0.00	49.10	49.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3822	Frentix	3822	1,567.00	50.02	50.02	50.02	0.00	50.02	50.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3824	Crystal Egg	3824	1,677.00	50.00	50.00	50.00	0.00	50.00	50.00	30.00	1,162.32	1,162.32	1,162.32	0.00	1,162.32	1,162.32							
3826	Mindflood	3826	1,566.00	50.11	50.11	50.11	0.00	50.11	50.11	20.00	63,250.00	125,000.00	1,500.00	61,750.00	63,250.00	1,500.00							
3828	Construction Blocks	3828	147,500.00	9,381.34	9,671.05	8,450.01	597.93	9,671.00	9,671.05	74,030.00	12,632.02	25,000.00	9,700.00	4,376.03	12,952.98	11,054.99							
4051	Caldari Fuel Block	4051	183,400.00	18,649.09	21,428.08	14,000.33	2,377.74	19,040.60	21,428.07	397,883.00	24,394.69	24,669.87	24,299.90	97.23	24,342.58	24,299.90							
4246	Minmatar Fuel Block	4246	688,000.00	17,400.29	19,122.01	13,999.99	1,366.11	17,505.23	19,122.01	841,549.00	21,372.36	22,000.00	21,149.99	240.89	21,416.27	21,184.12							
4247	Amarr Fuel Block	4247	225,000.00	16,334.66	17,725.73	9,498.09	2,243.03	17,725.66	17,725.72	229,593.00	24,250.29	25,393.00	23,999.97	448.40	24,000.00	23,999.97							
4302	Oracle	4302	54.00	68,134,041.66	71,909,704.00	31,551,052.45	11,930,408.44	71,909,524.00	71,909,703.17	41.00	95,829,040.04	108,789,999.99	89,889,543.99	5,629,375.35	98,399,989.98	89,889,550.66							
4306	Naga	4306	51.00	42,731,087.18	61,409,112.01	15,852,226.74	14,404,770.05	61,339,601.02	61,409,111.40	25.00	103,005,708.02	178,900,001.28	75,599,489.94	27,403,174.17	85,448,832.00	75,599,489.94							
4308	Talos	4308	24.00	74,603,767.64	77,028,002.04	45,000,001.03	10,803,544.59	77,020,009.02	77,028,002.03	20.00	98,341,529.94	114,990,000.00	91,997,989.98	5,882,399.69	91,999,479.00	91,997,989.99							
4310	Tornado	4310	32.00	57,285,807.07	58,100,553.04	50,005,266.39	2,893,941.61	58,100,552.11	58,100,553.04	47.00	75,732,478.32	97,190,000.00	67,799,999.98	7,113,986.74	76,499,520.50	67,800,000.00							
4312	Gallente Fuel Block	4312	141,000.00	16,504.12	17,920.16	14,002.33	1,167.42	17,909.06	17,920.16	225,801.00	22,000.07	24,000.00	21,997.61	575.55	21,997.75	21,997.61							
4363	Miasmos Quafe Ultra Edition	4363	3.00	100,200,001.90	100,200,002.03	100,200,001.64	0.20	100,200,001.84	100,200,002.03	5.00	449,999,999.02	450,000,000.00	449,999,998.73	0.49	449,999,998.77	449,999,998.73							
4388	Miasmos Quafe Ultramarine Edition	4388	3.00	10,000,000.41	10,000,000.42	10,000,000.41	0.00	10,000,000.41	10,000,000.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
9826	Carbon	9826	1,388,499.00	8.34	382.83	7.00	139.03	7.00	12.90	19,580.00	385.57	385.85	267.00	40.80	385.85	385.57							
9828	Silicon	9828	2,200,543.00	359.38	590.00	112.05	169.01	530.02	571.27	337,760.00	1,425.00	1,425.00	1,425.00	0.00	1,425.00	1,425.00							
9830	Rocket Fuel	9830	341,999.00	9,415.71	10,567.00	6,008.17	1,668.42	9,555.00	10,564.30	101,215.00	13,684.53	17,000.00	11,111.10	2,122.71	15,599.00	11,111.10							
9832	Coolant	9832	527,292.00	9,112.22	9,502.01	8,001.00	570.38	9,500.16	9,502.01	802,846.00	13,159.96	16,500.00	10,798.95	993.05	11,951.28	10,798.98							
9834	Guidance Systems	9834	31,911.00	66,684.04	82,000.06	51,000.22	11,235.44	73,000.00	82,000.06	22,078.00	91,495.37	95,000.05	82,000.07	4,597.24	90,999.95	82,000.08							
9836	Consumer Electronics	9836	106,000.00	9,200.28	9,221.09	8,503.01	267.53	9,220.56	9,221.09	88,417.00	12,654.53	19,850.00	12,099.74	2,121.89	12,199.87	12,099.74							
9838	Superconductors	9838	77,750.00	8,841.97	9,510.00	942.08	3,479.57	9,455.01	9,510.00	252,184.00	12,214.26	12,859.00	11,000.00	405.28	12,348.94	11,711.69							
9840	Transmitter	9840	81,000.00	13,771.07	13,901.02	13,710.00	73.01	13,710.00	13,901.02	114,058.00	17,996.56	25,500.00	17,898.99	2,494.51	17,999.48	17,899.00							
9842	Miniature Electronics	9842	107,830.00	12,173.80	14,901.00	1,572.01	4,299.63	6,036.01	14,900.09	214,343.00	17,197.80	19,702.01	16,799.97	756.07	16,848.00	16,799.98							
9844	Small Arms	9844	100,000.00	50.00	50.00	50.00	0.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
9846	Planetary Vehicles	9846	3,000.00	63,666.67	64,000.00	63,000.00	500.00	63,500.00	64,000.00	900.00	87,416.67	90,000.00	82,000.00	3,274.48	90,000.00	82,000.00							
9848	Robotics	9848	94,700.00	78,578.33	82,550.03	61,000.28	7,632.07	70,050.65	82,550.03	156,412.00	95,285.00	137,000.00	85,000.00	9,925.09	93,998.99	85,000.00							
9850	Spirits	9850	200,000.00	214.50	409.00	20.00	194.50	214.50	409.00	51.00	34,000.00	34,000.00	34,000.00	0.00	34,000.00	34,000.00							
9852	Tobacco	9852	1,000,000.00	0.49	0.49	0.49	0.00	0.49	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11011	Guardian-Vexor	11011	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11014	Command Processor I	11014	209.00	179,312.81	182,088.11	176,507.98	1,885.73	181,000.00	182,088.11	378.00	1,186,964.09	2,599,999.00	777,999.98	507,353.65	1,094,445.00	860,658.82							
11069	Criminal Dog Tag	11069	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11129	Gallente Shuttle	11129	3,072.00	6,504.27	6,504.51	6,500.42	1.93	6,504.50	6,504.51	888.00	20,998.05	25,000.00	20,000.00	1,607.86	20,998.44	20,975.08							
11132	Minmatar Shuttle	11132	9,093.00	6,599.05	7,000.89	6,500.00	184.02	6,606.12	6,636.16	537.00	24,091.24	39,000.00	19,999.99	8,154.13	19,999.99	19,999.99							
11134	Amarr Shuttle	11134	2,371.00	4,939.13	7,001.56	2,600.10	2,156.01	7,001.55	7,001.56	185.00	25,051.72	34,900.00	24,997.97	4,287.41	24,998.99	24,997.97							
11172	Helios	11172	31.00	12,846,403.06	19,900,003.14	27,465.55	8,148,130.48	19,890,001.03	19,900,003.14	44.00	23,871,176.23	29,489,999.83	21,500,000.00	3,301,854.56	22,997,495.99	21,500,000.00							
11174	Keres	11174	31.00	15,190,589.50	16,700,003.02	28,195.55	5,150,081.28	16,000,000.02	16,700,003.02	8.00	25,724,999.74	26,699,998.96	24,599,998.98	913,783.37	25,750,000.00	24,599,998.98							
11176	Crow	11176	98.00	21,274,894.75	21,999,899.53	18,999,963.03	849,910.78	21,999,853.08	21,999,899.53	44.00	44,295,073.13	58,000,000.42	41,998,791.52	3,708,420.76	43,999,829.90	41,998,794.86							
11178	Raptor	11178	46.00	23,107,645.37	23,400,003.98	22,200,013.47	461,976.11	23,400,002.06	23,400,003.97	39.00	51,245,189.38	68,000,024.04	47,998,220.00	5,597,462.58	50,399,289.92	47,998,220.00							
11182	Cheetah	11182	55.00	17,264,075.78	18,000,003.12	14,000,000.00	1,149,796.89	17,714,931.41	18,000,003.12	201.00	20,670,895.26	29,950,000.00	18,449,984.30	2,977,976.27	19,793,424.99	18,449,995.78							
11184	Crusader	11184	43.00	12,191,186.81	16,702,000.01	4,199,999.34	3,900,212.54	16,100,002.42	16,702,000.01	15.00	31,607,204.27	45,236,123.26	25,000,000.00	7,225,982.41	28,899,998.99	25,000,000.00							
11186	Malediction	11186	41.00	18,131,010.66	19,953,000.00	8,000,000.00	3,694,714.04	19,950,000.00	19,952,100.91	16.00	32,153,080.55	50,000,000.00	30,899,800.05	6,669,174.78	30,999,998.00	30,899,800.05							
11188	Anathema	11188	17.00	14,034,356.98	18,250,000.01	28,015.55	7,512,459.83	16,550,002.20	18,250,000.01	103.00	22,764,924.38	29,999,500.00	19,399,999.00	3,107,938.14	20,044,993.30	19,440,908.08							
11190	Sentinel	11190	21.00	12,714,260.71	16,770,003.63	18,615.55	6,904,399.87	16,770,000.05	16,770,003.63	110.00	21,503,503.59	29,999,998.42	17,598,894.07	4,069,281.70	24,249,997.70	17,598,959.36							
11192	Buzzard	11192	35.00	13,703,172.71	20,500,001.04	24,425.55	7,828,451.84	20,150,188.00	20,500,001.04	45.00	34,243,432.83	34,999,537.00	33,998,519.45	400,265.05	33,999,475.32	33,998,519.45							
11194	Kitsune	11194	14.00	16,160,742.25	18,851,000.21	21,695.55	7,531,621.83	18,851,000.01	18,851,000.21	38.00	27,216,905.23	46,073,280.29	23,999,999.00	7,172,842.40	24,389,944.54	23,999,999.00							
11196	Claw	11196	57.00	18,153,579.46	19,000,100.12	16,700,000.02	1,069,112.76	19,000,100.00	19,000,100.12	44.00	29,309,006.93	39,999,999.99	26,999,861.31	3,754,768.98	28,899,930.36	26,999,861.31							
11198	Stiletto	11198	58.00	18,537,295.67	20,000,003.20	14,000,000.00	1,890,731.36	20,000,003.00	20,000,003.20	78.00	29,171,487.18	29,999,997.77	28,999,470.48	395,981.67	28,999,690.65	28,999,470.48							
11200	Taranis	11200	38.00	19,581,100.47	20,015,000.09	17,601,001.00	905,565.54	20,015,000.00	20,015,000.09	44.00	33,076,220.54	67,000,005.30	30,012,734.13	10,885,564.92	30,012,764.17	30,012,734.13							
11202	Ares	11202	48.00	20,011,344.17	20,202,000.08	18,102,002.00	580,770.98	20,200,050.00	20,202,000.08	72.00	29,062,491.98	32,000,000.00	27,999,979.96	1,061,808.67	28,899,988.50	27,999,988.66							
11365	Vengeance	11365	31.00	7,990,321.96	18,100,000.18	2,449,999.00	5,825,071.94	2,449,999.00	18,100,000.18	143.00	22,377,622.29	24,699,999.35	22,000,000.00	1,349,999.68	23,349,999.68	22,000,000.00							
11371	Wolf	11371	40.00	21,535,790.55	22,200,080.35	18,710,029.72	1,189,849.46	21,550,000.06	22,200,080.35	60.00	24,548,484.90	35,360,034.77	23,599,998.97	3,274,268.56	23,699,993.99	23,599,998.97							
11377	Nemesis	11377	126.00	13,443,203.53	20,400,001.42	6,126,016.60	4,761,254.69	18,210,004.00	20,400,001.42	44.00	29,726,559.92	29,999,000.00	29,698,929.85	79,512.92	29,699,000.00	29,698,929.85							
11379	Hawk	11379	20.00	16,721,773.34	22,110,004.47	27,715.55	8,513,657.38	20,000,000.00	22,110,004.47	36.00	25,053,167.64	29,000,000.00	23,499,899.97	1,978,371.34	23,899,499.95	23,499,899.97							
11381	Harpy	11381	9.00	7,646,166.05	11,129,999.99	27,745.55	4,860,083.06	9,300,000.67	11,129,999.99	85.00	30,842,243.28	35,000,000.00	24,999,968.99	3,383,791.02	34,988,500.96	24,999,979.42							
11387	Hyena	11387	23.00	14,530,001.14	16,200,000.01	20,015.55	5,561,007.87	16,000,000.00	16,200,000.01	29.00	22,147,815.15	23,899,999.00	21,599,998.00	837,686.22	21,999,998.99	21,599,998.67							
11393	Retribution	11393	19.00	14,350,000.00	17,220,000.00	7,000,000.00	4,323,808.36	11,855,000.00	17,220,000.00	27.00	26,245,665.11	29,499,999.99	24,500,000.00	1,880,184.98	26,498,498.12	24,500,000.00							
11396	Mercoxit	11396	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,267.00	30,781.37	40,000.00	30,000.00	5,000.00	35,000.00	30,000.00							
11399	Morphite	11399	243,389.00	7,081.49	9,052.06	3,214.89	2,527.27	6,132.46	9,052.05	797,895.00	11,385.74	12,548.70	11,185.87	463.65	11,187.83	11,185.88							
11400	Jaguar	11400	40.00	16,135,005.13	20,399,999.08	6,500,000.00	5,132,080.92	20,050,004.50	20,399,999.08	49.00	27,483,429.92	38,874,979.96	26,299,999.00	3,800,195.22	27,150,003.02	26,383,332.33							
11457	R.Db - Viziam	11457	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,100.00	573.85	586.24	450.00	68.12	586.24	450.00							
11458	R.Db - Khanid Innovation	11458	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,000.00	586.24	586.24	586.24	0.00	586.24	586.24							
11459	R.Db - Carthum Conglomerate	11459	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,100.00	586.24	586.24	586.24	0.00	586.24	586.24							
11460	R.Db - Thukker Mix	11460	100,000.00	1.00	1.00	1.00	0.00	1.00	1.00	1,700.00	1,911.76	2,000.00	1,900.00	47.14	1,900.00	1,900.00							
11461	R.Db - Boundless Creations	11461	0.00	0.00	0.00	0.00	0.00	0.00	0.00	52,790.00	1,095.52	1,100.00	586.24	231.31	1,100.00	1,037.80							
11462	R.Db - Core Complexion	11462	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,088.00	3,709.51	3,800.00	586.07	1,566.23	3,750.00	3,699.54							
11463	R.Db - Ishukone	11463	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11464	R.Db - Kaalakiota	11464	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1,100.00	1,100.00	1,100.00	0.00	1,100.00	1,100.00							
11465	R.Db - Roden Shipyards	11465	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11466	R.Db - CreoDron	11466	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14,350.00	1,066.02	1,398.00	539.99	370.02	1,200.00	539.99							
11467	R.Db - Duvolle Labs	11467	0.00	0.00	0.00	0.00	0.00	0.00	0.00	300.00	524.16	586.24	400.00	93.12	586.24	400.00							
11475	R.A.M.- Armor/Hull Tech	11475	142,357.00	155.79	155.80	155.71	0.04	155.79	155.80	28,934.00	414.93	473.74	397.99	33.63	398.00	397.99							
11476	R.A.M.- Ammunition Tech	11476	150,000.00	92.98	93.06	92.83	0.12	92.95	93.06	80,264.00	1,219.06	150,000.00	377.99	55,732.25	409.48	377.99							
11478	R.A.M.- Starship Tech	11478	150,803.00	155.23	155.24	155.23	0.01	155.23	155.24	174,966.00	398.43	429.00	386.91	15.38	399.78	386.91							
11481	R.A.M.- Robotics	11481	150,010.00	113.60	113.61	113.60	0.01	113.60	113.61	190,575.00	1,249.28	4,444.87	388.76	1,401.21	388.76	388.76							
11482	R.A.M.- Energy Tech	11482	100,000.00	64.10	64.10	64.10	0.00	64.10	64.10	157,834.00	401.22	424.96	384.99	17.23	411.95	384.99							
11483	R.A.M.- Electronics	11483	100,000.00	99.10	99.10	99.10	0.00	99.10	99.10	149,741.00	363.36	440.99	349.99	34.21	349.99	349.99							
11484	R.A.M.- Shield Tech	11484	100,000.00	86.69	86.69	86.69	0.00	86.69	86.69	83,278.00	384.58	462.92	374.00	38.10	376.47	374.00							
11486	R.A.M.- Weapon Tech	11486	110,000.00	31.03	31.04	31.02	0.01	31.03	31.04	115,298.00	413.49	444.40	385.00	26.07	390.00	388.18							
11496	Datacore - Defensive Subsystems Engineering	11496	103,000.00	604.16	606.02	510.12	45.20	606.02	606.02	1,565.00	5,599.68	5,600.00	5,500.00	50.00	5,600.00	5,599.68							
11530	Plasma Thruster	11530	25,200.00	28,565.11	31,601.02	25,226.40	2,879.59	31,600.12	31,601.02	8,290.00	42,407.36	42,497.59	42,379.75	42.15	42,397.76	42,379.75							
11531	Ion Thruster	11531	7,243.00	4,130.00	4,130.00	4,130.00	0.00	4,130.00	4,130.00	9,893.00	40,999.79	40,999.89	40,999.76	0.05	40,999.78	40,999.76							
11532	Fusion Thruster	11532	30,000.00	8,236.66	24,010.00	349.99	11,830.01	349.99	24,010.00	6,044.00	35,698.08	35,699.65	35,697.99	0.64	35,697.99	35,697.99							
11533	Magpulse Thruster	11533	10,001.00	34,096.59	34,100.00	1.00	17,049.50	17,050.50	34,100.00	5,181.00	44,554.99	44,555.00	44,554.99	0.01	44,554.99	44,554.99							
11534	Gravimetric Sensor Cluster	11534	13,813.00	19,221.38	25,000.25	9,035.56	7,525.82	25,000.24	25,000.25	7,292.00	44,399.77	44,400.00	44,399.00	0.43	44,399.98	44,399.00							
11535	Magnetometric Sensor Cluster	11535	7,676.00	22,600.31	22,600.33	22,600.30	0.01	22,600.30	22,600.33	10,089.00	44,033.24	182,600.29	31,999.99	67,154.29	49,999.99	31,999.99							
11536	Ladar Sensor Cluster	11536	35,150.00	13,730.31	16,002.02	12,010.00	1,728.31	12,010.00	16,002.01	17,502.00	30,998.99	30,998.99	30,998.98	0.01	30,998.99	30,998.98							
11537	Radar Sensor Cluster	11537	6,277.00	7,965.21	7,965.21	7,965.21	0.00	7,965.21	7,965.21	5,277.00	42,790.21	42,794.98	42,789.98	2.23	42,789.99	42,789.99							
11538	Nanomechanical Microprocessor	11538	10,800.00	35,004.31	35,006.00	35,004.21	0.73	35,004.21	35,005.63	39,984.00	48,690.77	48,696.81	48,689.55	1.84	48,689.63	48,689.56							
11539	Nanoelectrical Microprocessor	11539	26,100.00	29,914.93	32,320.38	3,300.00	10,435.24	29,102.27	32,320.38	12,754.00	43,600.71	44,995.00	43,499.90	550.99	43,499.96	43,499.90							
